,timestamp,open,high,low,close,volume,trades
50,16-12-2021 01:30:00,49068.15,49153.98,48916.33,48937.34,23.96305683,231
51,16-12-2021 02:00:00,48943.43,49075.24,48875.0,49075.24,9.41065694,214
52,16-12-2021 02:30:00,49065.01,49078.76,48896.63,49010.39,6.12815311,187
53,16-12-2021 03:00:00,49014.78,49078.14,48988.56,49034.96,8.64603198,191
54,16-12-2021 03:30:00,49037.87,49074.16,48824.71,48827.41,12.78946168,199
55,16-12-2021 04:00:00,48828.49,48863.96,48750.0,48847.84,23.95073763,247
56,16-12-2021 04:30:00,48842.97,48900.0,48620.6,48740.81,30.73053303,318
57,16-12-2021 05:00:00,48729.63,48815.03,48656.2,48763.33,11.30334843,171
58,16-12-2021 05:30:00,48773.77,48834.66,48649.52,48722.58,19.20178123,248
59,16-12-2021 06:00:00,48734.91,48760.92,48539.63,48541.71,28.26871918,282
60,16-12-2021 06:30:00,48537.49,48752.12,48525.57,48745.06,16.14467722,257
61,16-12-2021 07:00:00,48745.06,48934.0,48721.51,48921.84,6.60176655,166
62,16-12-2021 07:30:00,48907.12,49039.2,48879.45,48986.86,13.57819212,255
63,16-12-2021 08:00:00,48992.71,49018.26,48714.4,48734.82,17.17318936,265
64,16-12-2021 08:30:00,48722.65,48800.5,48647.92,48721.02,18.93616332,272
65,16-12-2021 09:00:00,48719.8,48940.06,48701.28,48791.23,18.6870831,227
66,16-12-2021 09:30:00,48814.4,48902.27,48766.89,48874.52,19.63691388,229
67,16-12-2021 10:00:00,48895.84,49011.37,48838.86,48991.53,18.49153768,279
68,16-12-2021 10:30:00,49007.24,49243.23,48952.04,49123.04,44.98142699,421
69,16-12-2021 11:00:00,49109.39,49205.12,49075.81,49171.52,27.25649847,330
70,16-12-2021 11:30:00,49188.38,49200.39,48914.04,49039.17,35.23764842,443
71,16-12-2021 12:00:00,49049.88,49449.0,49049.88,49232.41,44.52380717,434
72,16-12-2021 12:30:00,49214.28,49214.89,49009.77,49126.59,25.15273551,351
73,16-12-2021 13:00:00,49099.71,49233.49,48656.21,48731.27,58.78938986,532
74,16-12-2021 13:30:00,48734.7,48818.73,48423.35,48788.93,36.34114726,317
75,16-12-2021 14:00:00,48811.03,49302.65,48674.3,49034.47,40.47596872,436
76,16-12-2021 14:30:00,49009.42,49009.42,48596.49,48786.28,57.34814434,455
77,16-12-2021 15:00:00,48810.85,48897.29,48539.63,48558.03,55.89418797,485
78,16-12-2021 15:30:00,48573.92,48663.01,48253.53,48633.64,63.71878024,523
79,16-12-2021 16:00:00,48622.22,48720.42,48490.32,48582.39,34.66608337,515
80,16-12-2021 16:30:00,48624.18,48652.63,48318.56,48501.76,38.2698866,552
81,16-12-2021 17:00:00,48502.51,48735.61,48323.25,48511.13,55.25425054,523
82,16-12-2021 17:30:00,48512.32,48538.38,48107.0,48170.81,40.28916906,394
83,16-12-2021 18:00:00,48164.01,48235.39,48076.16,48076.16,33.14205628,354
84,16-12-2021 18:30:00,48089.27,48347.85,48076.16,48206.71,29.17614383,386
85,16-12-2021 19:00:00,48221.19,48221.19,47880.0,47999.48,31.7937967,419
86,16-12-2021 19:30:00,47999.48,48119.0,47735.26,47798.45,35.7917941,455
87,16-12-2021 20:00:00,47776.25,47926.85,47660.0,47877.0,79.99936895,648
88,16-12-2021 20:30:00,47854.46,48388.96,47825.97,48337.49,57.5674103,604
89,16-12-2021 21:00:00,48353.52,48413.51,47905.07,47924.87,66.88802793,859
90,16-12-2021 21:30:00,47907.99,48174.03,47892.16,48107.3,10.23508255,247
91,16-12-2021 22:00:00,48117.3,48152.11,48043.97,48124.71,4.13348427,200
92,16-12-2021 22:30:00,48129.49,48186.12,47506.21,47754.14,63.75453385,547
93,16-12-2021 23:00:00,47749.64,47975.93,47749.64,47833.15,14.6258862,222
94,16-12-2021 23:30:00,47823.9,47823.9,47588.0,47767.54,14.28955655,225
95,17-12-2021 00:00:00,47725.4,47764.24,47540.0,47663.42,9.22124226,221
96,17-12-2021 00:30:00,47654.99,47892.85,47400.0,47796.19,29.5759798,380
97,17-12-2021 01:00:00,47797.75,47993.34,47719.13,47814.15,13.00375694,283
98,17-12-2021 01:30:00,47795.55,48018.52,47795.55,47852.34,4.64378204,185
99,17-12-2021 02:00:00,47833.85,47862.98,47725.73,47846.85,10.16180006,217
100,17-12-2021 02:30:00,47855.41,47884.46,47655.59,47753.64,6.72634777,183
101,17-12-2021 03:00:00,47751.64,47833.65,47656.22,47833.65,10.27591233,166
102,17-12-2021 03:30:00,47807.76,47834.05,47705.04,47796.07,9.35958441,167
103,17-12-2021 04:00:00,47772.04,47827.01,47738.43,47792.96,15.68771562,205
104,17-12-2021 04:30:00,47780.95,47977.53,47777.91,47799.92,6.86154547,143
105,17-12-2021 05:00:00,47810.55,47946.29,47787.44,47946.29,4.37756719,124
106,17-12-2021 05:30:00,47940.37,47972.82,47760.79,47861.94,10.3497578,187
107,17-12-2021 06:00:00,47878.41,47879.7,47614.94,47721.51,19.62432948,325
108,17-12-2021 06:30:00,47736.97,47760.26,47480.0,47575.3,9.18406069,213
109,17-12-2021 07:00:00,47554.73,47620.31,47420.0,47440.69,10.06588086,200
110,17-12-2021 07:30:00,47440.7,47440.7,46872.63,47009.92,178.84941727,969
111,17-12-2021 08:00:00,47018.47,47065.92,46768.17,47037.91,40.73020872,436
112,17-12-2021 08:30:00,47024.8,47169.69,46919.78,46977.59,58.80469189,366
113,17-12-2021 09:00:00,46961.59,47213.24,46957.69,47176.08,9.87587229,227
114,17-12-2021 09:30:00,47139.52,47268.98,46979.32,47223.5,24.80400117,303
115,17-12-2021 10:00:00,47232.18,47307.36,47097.27,47260.05,22.53285431,273
116,17-12-2021 10:30:00,47241.48,47267.23,46876.15,46876.15,19.82737426,283
117,17-12-2021 11:00:00,46870.69,47105.38,46800.0,46932.13,14.16440354,285
118,17-12-2021 11:30:00,46971.36,47301.0,46966.4,47262.95,12.22221634,227
119,17-12-2021 12:00:00,47268.65,47299.22,47040.0,47135.82,14.13177759,242
120,17-12-2021 12:30:00,47111.85,47372.64,46957.49,47257.95,38.18996535,364
121,17-12-2021 13:00:00,47252.85,47264.65,47022.13,47046.54,15.53196057,264
122,17-12-2021 13:30:00,47004.54,47224.84,47000.0,47173.13,17.1618321,257
123,17-12-2021 14:00:00,47203.54,47258.65,46912.97,46947.4,12.92031235,267
124,17-12-2021 14:30:00,46973.26,47011.03,46588.61,46718.49,67.98674822,608
125,17-12-2021 15:00:00,46697.45,46754.12,45738.0,45947.75,238.94462992,1717
126,17-12-2021 15:30:00,45923.1,46000.0,45478.74,45917.96,145.22484599,1065
127,17-12-2021 16:00:00,45941.8,46624.34,45941.8,46568.22,124.98978463,1014
128,17-12-2021 16:30:00,46543.27,47446.1,46440.61,47384.33,140.44263348,1014
129,17-12-2021 17:00:00,47391.83,47446.1,46760.39,47118.52,127.89719355,884
130,17-12-2021 17:30:00,47076.18,47076.18,46753.27,46857.51,19.52802138,325
131,17-12-2021 18:00:00,46849.61,46955.87,46640.0,46779.08,38.8825459,376
132,17-12-2021 18:30:00,46741.95,46881.28,46663.72,46755.85,20.69353157,359
133,17-12-2021 19:00:00,46775.3,47069.0,46634.18,47010.22,16.43184012,317
134,17-12-2021 19:30:00,47004.98,47108.25,46790.8,46855.71,15.32620566,310
135,17-12-2021 20:00:00,46869.09,46881.29,46685.94,46780.04,17.20952695,299
136,17-12-2021 20:30:00,46782.58,46846.5,46291.69,46363.71,42.63476466,474
137,17-12-2021 21:00:00,46437.12,46441.67,46161.77,46161.77,90.99331743,665
138,17-12-2021 21:30:00,46163.07,46679.0,46120.0,46509.94,15.69185996,310
139,17-12-2021 22:00:00,46553.92,47105.92,46549.58,46864.07,35.34555899,381
140,17-12-2021 22:30:00,46905.47,46997.58,45600.0,46335.31,188.72078208,1130
141,17-12-2021 23:00:00,46335.32,46689.26,45960.0,46524.46,64.9300753,579
142,17-12-2021 23:30:00,46524.02,46542.5,46280.0,46346.08,14.29005186,234
143,18-12-2021 00:00:00,46350.0,46465.12,46120.0,46210.92,11.47142093,280
144,18-12-2021 00:30:00,46141.63,46271.73,45800.0,45949.6,37.113005,474
145,18-12-2021 01:00:00,45986.99,46406.85,45845.58,46308.07,19.7453354,328
146,18-12-2021 01:30:00,46369.31,46369.31,45704.54,45798.13,55.20957965,486
147,18-12-2021 02:00:00,45824.16,45901.56,45659.76,45712.06,24.60820383,290
148,18-12-2021 02:30:00,45673.05,45996.44,45501.0,45884.29,40.20306948,362
149,18-12-2021 03:00:00,45867.78,45983.43,45659.76,45721.46,21.94124478,332
150,18-12-2021 03:30:00,45761.65,46069.31,45721.69,45996.87,13.89859633,179
151,18-12-2021 04:00:00,46004.04,46549.0,46004.04,46312.7,64.54752408,456
152,18-12-2021 04:30:00,46326.61,46380.0,46081.81,46300.76,15.7358991,339
153,18-12-2021 05:00:00,46323.8,46518.29,46219.32,46445.6,13.26437427,245
154,18-12-2021 05:30:00,46449.4,46792.7,46240.0,46707.89,34.33448796,342
155,18-12-2021 06:00:00,46693.02,46879.0,46638.57,46646.52,24.06800563,270
156,18-12-2021 06:30:00,46638.57,46775.36,46473.58,46508.15,20.08117203,240
157,18-12-2021 07:00:00,46508.15,46569.8,46299.01,46353.5,8.55887741,176
158,18-12-2021 07:30:00,46358.46,46498.2,46358.17,46479.11,6.69431559,176
159,18-12-2021 08:00:00,46479.11,46479.11,46349.67,46408.03,4.0327325,130
160,18-12-2021 08:30:00,46369.49,46678.86,46369.49,46623.0,16.48033,191
161,18-12-2021 09:00:00,46622.99,46649.01,46226.71,46360.9,21.41538191,298
162,18-12-2021 09:30:00,46369.81,46570.49,46369.72,46522.8,10.30293662,158
163,18-12-2021 10:00:00,46495.34,46877.23,46495.34,46870.45,19.91185234,231
164,18-12-2021 10:30:00,46873.26,47028.99,46729.75,46851.63,21.11730054,250
165,18-12-2021 11:00:00,46859.42,47338.35,46845.46,47328.34,42.96212074,383
166,18-12-2021 11:30:00,47349.0,47370.14,47077.66,47135.57,10.80304229,238
167,18-12-2021 12:00:00,47155.57,47265.1,46936.38,47094.04,16.81368605,240
168,18-12-2021 12:30:00,47101.82,47193.09,46932.72,46992.19,6.94568974,196
169,18-12-2021 13:00:00,46987.2,47107.08,46947.48,47055.98,6.32651032,185
170,18-12-2021 13:30:00,47043.23,47108.07,46920.0,47010.22,4.80782477,199
171,18-12-2021 14:00:00,46996.31,47047.48,46590.31,46665.42,33.89829118,357
172,18-12-2021 14:30:00,46642.85,46986.41,46628.75,46825.58,5.37979765,202
173,18-12-2021 15:00:00,46850.44,47073.04,46792.6,47040.99,4.89986425,201
174,18-12-2021 15:30:00,47040.78,47232.04,46964.02,47077.83,22.84272225,269
175,18-12-2021 16:00:00,47086.3,47091.2,46849.64,46898.52,7.94482665,225
176,18-12-2021 16:30:00,46907.38,47005.34,46767.54,46971.25,5.64253949,212
177,18-12-2021 17:00:00,46976.99,46977.47,46805.33,46827.63,3.85047201,209
178,18-12-2021 17:30:00,46823.41,46876.88,46671.16,46724.83,21.19542776,291
179,18-12-2021 18:00:00,46715.49,46834.37,46633.73,46688.83,10.26961905,263
180,18-12-2021 18:30:00,46688.34,46802.92,46668.24,46716.58,1.96508152,174
181,18-12-2021 19:00:00,46723.55,46784.52,46705.04,46752.63,2.33589339,226
182,18-12-2021 19:30:00,46779.11,46784.0,46359.67,46566.85,31.87423409,403
183,18-12-2021 20:00:00,46536.68,46763.25,46496.93,46681.4,5.56314474,211
184,18-12-2021 20:30:00,46674.36,46722.51,46571.44,46720.25,6.87313665,211
185,18-12-2021 21:00:00,46722.59,46888.37,46660.47,46880.72,6.86722027,219
186,18-12-2021 21:30:00,46889.43,46936.81,46775.67,46842.14,17.12596895,187
187,18-12-2021 22:00:00,46880.48,47001.0,46866.47,46987.0,9.83604569,123
188,18-12-2021 22:30:00,46969.38,47123.18,46845.62,46890.52,16.87950221,151
189,18-12-2021 23:00:00,46881.67,46950.75,46700.0,46775.55,5.33436697,104
190,18-12-2021 23:30:00,46798.14,46910.16,46651.7,46859.62,11.98261684,486
191,19-12-2021 00:00:00,46866.89,47029.78,46830.0,46881.87,12.90987261,109
192,19-12-2021 00:30:00,46854.18,46870.01,46653.3,46687.29,10.21183066,143
193,19-12-2021 01:00:00,46678.99,46756.07,46572.95,46669.94,15.27943924,150
194,19-12-2021 01:30:00,46661.46,46816.81,46450.0,46472.49,27.38117776,211
195,19-12-2021 02:00:00,46487.66,46633.69,46458.97,46587.5,7.57358571,114
196,19-12-2021 02:30:00,46581.26,46766.11,46581.25,46761.17,35.75082749,161
197,19-12-2021 03:00:00,46768.17,47210.17,46700.0,47162.07,54.17974623,335
198,19-12-2021 03:30:00,47186.76,47941.86,47144.25,47853.73,135.30084705,710
199,19-12-2021 04:00:00,47879.76,48000.05,47694.5,47737.51,74.439602,462
200,19-12-2021 04:30:00,47749.82,47994.75,47749.82,47886.83,26.25276726,250
201,19-12-2021 05:00:00,47927.88,48090.19,47899.91,47910.84,32.9609223,254
202,19-12-2021 05:30:00,47922.07,48016.11,47847.25,47870.04,8.5728915,136
203,19-12-2021 06:00:00,47873.0,47877.89,47575.19,47621.03,13.60459074,163
204,19-12-2021 06:30:00,47628.3,47680.24,47540.0,47592.76,6.73115698,103
205,19-12-2021 07:00:00,47632.22,47633.83,47477.98,47501.73,5.67639093,89
206,19-12-2021 07:30:00,47488.48,47686.12,47478.33,47639.83,10.02715759,126
207,19-12-2021 08:00:00,47642.5,47753.14,47476.41,47551.79,5.20753601,114
208,19-12-2021 08:30:00,47551.79,47649.8,47517.7,47538.2,3.56505136,106
209,19-12-2021 09:00:00,47538.2,47578.41,47440.0,47484.41,10.01911661,85
210,19-12-2021 09:30:00,47501.5,47569.18,47105.92,47105.92,31.59395161,288
211,19-12-2021 10:00:00,47103.92,47182.54,47035.88,47134.59,25.38732935,265
212,19-12-2021 10:30:00,47100.18,47144.83,46840.0,47027.74,32.10880528,298
213,19-12-2021 11:00:00,47041.54,47239.0,46980.01,47142.67,30.98005625,173
214,19-12-2021 11:30:00,47147.06,47147.06,46988.91,47006.6,5.42647863,107
215,19-12-2021 12:00:00,46998.04,47213.64,46997.47,47173.27,7.1076696,115
216,19-12-2021 12:30:00,47182.63,47192.63,46912.11,47076.31,8.77580867,134
217,19-12-2021 13:00:00,47100.42,47283.15,47050.0,47274.35,10.27166012,172
218,19-12-2021 13:30:00,47274.25,47457.9,47213.78,47213.78,19.49570633,204
219,19-12-2021 14:00:00,47226.77,47749.0,46887.56,47642.37,103.72854844,615
220,19-12-2021 14:30:00,47657.6,48307.34,47040.0,47325.63,151.47331456,1006
221,19-12-2021 15:00:00,47309.26,47701.0,47265.35,47415.88,20.61604171,262
222,19-12-2021 15:30:00,47419.13,47474.7,47197.18,47348.13,7.01355925,149
223,19-12-2021 16:00:00,47330.24,47362.29,47175.28,47251.3,2.93462999,112
224,19-12-2021 16:30:00,47244.75,47479.0,47164.8,47361.67,15.79370443,222
225,19-12-2021 17:00:00,47341.11,47379.92,47175.31,47184.16,20.78702767,220
226,19-12-2021 17:30:00,47169.27,47253.49,47049.46,47099.89,12.98075179,173
227,19-12-2021 18:00:00,47131.02,47159.5,47064.98,47140.36,4.65549771,111
228,19-12-2021 18:30:00,47141.52,47141.52,46901.73,47006.9,14.7513832,179
229,19-12-2021 19:00:00,46982.09,47181.16,46951.91,47152.4,10.69005732,150
230,19-12-2021 19:30:00,47116.82,47164.66,46614.86,46701.56,41.13437401,343
231,19-12-2021 20:00:00,46683.86,46779.49,46609.89,46694.95,10.80541016,177
232,19-12-2021 20:30:00,46659.22,46860.0,46492.6,46748.0,13.28649174,168
233,19-12-2021 21:00:00,46758.53,46915.79,46758.53,46807.47,6.17661212,159
234,19-12-2021 21:30:00,46797.03,46882.17,46726.78,46838.68,15.15514565,164
235,19-12-2021 22:00:00,46860.09,46894.65,46658.37,46753.47,12.86480152,125
236,19-12-2021 22:30:00,46726.38,47201.0,46692.66,47074.74,33.6208367,220
237,19-12-2021 23:00:00,47101.59,47562.16,47007.25,47355.8,55.73744547,292
238,19-12-2021 23:30:00,47389.22,47454.64,46936.74,46976.19,33.27089407,292
239,20-12-2021 00:00:00,47035.65,47036.68,46600.22,46704.67,34.14074012,213
240,20-12-2021 00:30:00,46671.66,46707.5,46259.0,46544.36,52.49505882,308
241,20-12-2021 01:00:00,46488.84,46880.48,46472.22,46880.48,14.37541022,125
242,20-12-2021 01:30:00,46889.71,47201.0,46757.34,46846.17,45.29089832,313
243,20-12-2021 02:00:00,46793.34,46793.34,46511.44,46619.21,26.31841871,245
244,20-12-2021 02:30:00,46607.3,46831.37,46486.59,46715.67,18.08631385,130
245,20-12-2021 03:00:00,46671.86,46837.57,46638.01,46737.55,13.14987595,132
246,20-12-2021 03:30:00,46759.85,46844.88,46511.49,46545.02,15.20646493,299
247,20-12-2021 04:00:00,46562.22,46736.46,46497.99,46697.39,8.3152471,114
248,20-12-2021 04:30:00,46697.39,46923.8,46697.39,46855.82,16.08430379,135
249,20-12-2021 05:00:00,46907.42,47049.46,46824.29,46976.69,22.88650628,116
250,20-12-2021 05:30:00,47037.59,47050.24,46742.61,46816.79,13.0772395,121
251,20-12-2021 06:00:00,46830.91,46830.91,46377.2,46433.02,41.43783894,303
252,20-12-2021 06:30:00,46418.82,46656.13,46291.31,46400.0,47.31412918,249
253,20-12-2021 07:00:00,46400.0,46601.47,46250.0,46582.56,31.57380036,196
254,20-12-2021 07:30:00,46535.96,46570.08,46108.31,46331.94,30.30834027,245
255,20-12-2021 08:00:00,46384.85,46564.7,46345.38,46465.28,19.28631691,177
256,20-12-2021 08:30:00,46452.9,46566.08,46346.74,46503.47,26.14379433,279
257,20-12-2021 09:00:00,46515.9,46533.74,46152.09,46283.84,24.35763649,205
258,20-12-2021 09:30:00,46289.09,46289.09,45873.79,46050.78,67.02865003,398
259,20-12-2021 10:00:00,46089.79,46093.03,45830.0,45862.42,33.95004492,249
260,20-12-2021 10:30:00,45837.96,46135.5,45787.0,45963.2,39.33150567,292
261,20-12-2021 11:00:00,45948.94,46009.31,45854.05,45857.19,24.98498622,250
262,20-12-2021 11:30:00,45901.19,46118.74,45834.0,46108.73,23.56855694,231
263,20-12-2021 12:00:00,46118.73,46149.32,46005.72,46107.16,13.15272012,146
264,20-12-2021 12:30:00,46097.02,46117.76,45714.55,45843.57,17.62262899,209
265,20-12-2021 13:00:00,45896.96,45935.51,45666.86,45750.33,39.50517389,395
266,20-12-2021 13:30:00,45753.58,46007.73,45605.03,45902.0,82.32727703,481
267,20-12-2021 14:00:00,45896.9,45952.02,45688.89,45721.56,96.54566118,606
268,20-12-2021 14:30:00,45721.56,45900.44,45572.94,45773.71,36.25963553,469
269,20-12-2021 15:00:00,45733.03,46333.0,45595.72,46333.0,132.3864477,1021
270,20-12-2021 15:30:00,46333.0,46333.0,46015.67,46224.19,50.73495787,493
271,20-12-2021 16:00:00,46227.86,46228.64,45915.2,45969.1,31.54972791,391
272,20-12-2021 16:30:00,45990.66,46238.76,45876.7,46134.14,32.06042787,441
273,20-12-2021 17:00:00,46120.25,46520.9,46102.54,46411.89,43.27733767,500
274,20-12-2021 17:30:00,46432.49,46516.08,46276.6,46294.68,29.53455005,359
275,20-12-2021 18:00:00,46256.07,46362.13,46109.62,46109.62,26.95272604,353
276,20-12-2021 18:30:00,46130.0,46250.48,46070.0,46122.97,31.56318066,500
277,20-12-2021 19:00:00,46149.17,46324.57,46026.33,46272.2,24.06423482,378
278,20-12-2021 19:30:00,46294.87,46597.5,46247.24,46490.32,26.03754987,407
279,20-12-2021 20:00:00,46530.01,46706.94,46399.22,46604.53,54.22024504,518
280,20-12-2021 20:30:00,46607.1,46930.0,46607.1,46810.55,34.97799727,467
281,20-12-2021 21:00:00,46794.84,47257.72,46689.51,47022.73,60.01384588,556
282,20-12-2021 21:30:00,47036.42,47547.5,47032.55,47298.78,90.40566447,722
283,20-12-2021 22:00:00,47332.35,47332.35,46972.8,47000.49,33.4193126,471
284,20-12-2021 22:30:00,46999.8,47119.12,46812.7,46875.65,48.36969346,406
285,20-12-2021 23:00:00,46883.5,46979.78,46755.05,46755.05,10.1148081,164
286,20-12-2021 23:30:00,46808.63,47061.54,46788.04,47032.08,10.2701899,210
287,21-12-2021 00:00:00,47053.91,47101.82,46884.05,46915.0,16.07870097,223
288,21-12-2021 00:30:00,46926.72,47090.02,46873.9,47071.09,19.19039849,311
289,21-12-2021 01:00:00,47089.54,47089.54,46721.12,46809.94,18.28530026,229
290,21-12-2021 01:30:00,46809.56,46893.68,46667.08,46743.54,20.54648203,273
291,21-12-2021 02:00:00,46743.54,47003.77,46743.54,46960.69,15.92135517,219
292,21-12-2021 02:30:00,46961.58,47066.45,46898.52,46951.48,6.89120364,166
293,21-12-2021 03:00:00,46941.64,47052.91,46888.36,46962.42,5.7349606,144
294,21-12-2021 03:30:00,46957.92,47327.7,46936.79,47311.0,18.92723923,222
295,21-12-2021 04:00:00,47292.8,48089.1,47232.46,47953.27,149.20449109,904
296,21-12-2021 04:30:00,47948.98,48777.92,47948.98,48665.41,158.76105963,1063
297,21-12-2021 05:00:00,48735.27,48831.57,48533.0,48566.93,66.98690728,556
298,21-12-2021 05:30:00,48596.29,48797.37,48582.5,48582.5,18.51213992,256
299,21-12-2021 06:00:00,48568.0,48665.56,48330.0,48632.29,22.90771735,315
300,21-12-2021 06:30:00,48616.92,48687.56,48368.83,48403.16,19.68808841,310
301,21-12-2021 07:00:00,48395.66,48620.9,48340.48,48618.2,13.17321285,241
302,21-12-2021 07:30:00,48565.89,48668.0,48452.71,48648.8,15.28982833,192
303,21-12-2021 08:00:00,48646.47,48675.81,48461.81,48608.3,24.53842873,271
304,21-12-2021 08:30:00,48608.3,49007.57,48536.51,48915.15,49.63606372,441
305,21-12-2021 09:00:00,48907.06,48907.06,48542.05,48597.09,45.37319649,304
306,21-12-2021 09:30:00,48594.79,48677.21,48460.0,48571.29,25.21863444,277
307,21-12-2021 10:00:00,48569.53,48709.84,48536.69,48640.7,118.46365538,546
308,21-12-2021 10:30:00,48651.29,48771.43,48592.57,48735.5,13.48045298,275
309,21-12-2021 11:00:00,48728.98,48799.0,48677.21,48681.91,25.72132137,310
310,21-12-2021 11:30:00,48662.16,48813.06,48600.0,48813.06,52.6653049,413
311,21-12-2021 12:00:00,48801.93,48924.76,48745.6,48870.0,29.9045968,495
312,21-12-2021 12:30:00,48898.47,49232.0,48834.36,49137.71,81.88997106,612
313,21-12-2021 13:00:00,49125.09,49353.49,48683.76,48755.26,50.02944044,551
314,21-12-2021 13:30:00,48764.62,48907.45,48619.12,48857.59,42.71553243,548
315,21-12-2021 14:00:00,48854.4,48996.77,48808.49,48955.09,53.05865902,527
316,21-12-2021 14:30:00,48966.68,49000.0,48657.8,48696.21,25.48692737,354
317,21-12-2021 15:00:00,48730.88,48936.03,48545.52,48654.38,44.42949536,375
318,21-12-2021 15:30:00,48678.41,48800.53,48469.63,48508.16,48.67617575,441
319,21-12-2021 16:00:00,48522.88,48547.66,48307.34,48402.77,45.14662473,640
320,21-12-2021 16:30:00,48413.91,48663.91,48376.69,48547.71,54.09758587,839
321,21-12-2021 17:00:00,48532.6,48765.62,48492.12,48689.1,37.67167471,333
322,21-12-2021 17:30:00,48708.26,48882.19,48652.09,48704.98,11.67009395,278
323,21-12-2021 18:00:00,48677.17,48752.52,48590.6,48665.45,11.21482502,246
